3.0748	2.9725	3.1967	4.8826	5.716	4.5404	3.7215	3.6681	3.7292	4.8316	4.6729	4.5647	3.3612	3.3966	3.1825	2.5208	2.6788	2.6624	3.3363	3.2594	3.3626	3.399	3.2839	3.316	3.1498	3.2057	2.9645	3.3198	3.3363	3.3982	2.6178	2.5517	2.4606	2.4679	2.7342	2.8559	2.7767	2.7101	2.5508	2.6833	2.8803	2.6666	3.0175	2.5536	2.8406	3.9791	4.0713	4.4895	5.7896	5.5557	5.9537	3.9211	4.0856	4.5017	5.8279	5.9098	5.6872	2.9901	3.1302	2.9623	2.6628	2.6446	3.1537	2.9498	3.1363	3.192	2.8545	3.0609	2.6027	2.9988	3.2252	3.7299	3.4293	3.2312	3.1472	3.6685	4.0366	4.1525	2.6918	3.0268	2.9496	3.0257	3.2899	2.8171	3.0354	2.6129	2.8015	3.2211	2.531	3.2721	2.9254	3.0548	2.9566	2.3439	2.4715	3.5202	2.5362	2.5005	2.6174	2.3009	2.6488	2.188	2.6266	2.5191	3.3363	3.2594	3.3187	3.3294	3.2037	3.5761	3.4026	3.3162	3.8972	3.3644	3.6692	3.2736	3.6575	3.3337	3.5164	3.6966	3.3693	3.0655	3.3065	2.8639	3.1636	3.3033	3.1865	3.2034	3.5994	2.8542	3.4862	3.7903	3.2176	3.4909	3.2504	2.8799	3.3847	3.4409	3.2038	3.2567	3.7881	3.1654	3.0285	3.1623	3.4219	3.3125	2.8228	2.9375	4.0957	4.0345	3.7115	3.9546	4.0158	2.6236	3.7692	2.771	2.9409	3.0732	3.5899	3.0566
4.7058	4.573	4.5936	6.2699	6.7159	6.9443	8.4542	8.4572	8.2845	6.503	5.4779	4.952	4.2969	4.2058	4.3838	3.1185	3.4404	3.4609	4.3246	4.3395	4.5668	4.2867	4.4289	4.2642	3.9733	3.9491	3.8487	4.282	4.3246	4.6933	3.5028	3.2896	3.4787	3.3539	3.5324	3.7089	3.7257	3.4701	3.6387	3.5817	3.2627	3.5688	3.5398	3.5479	3.5403	4.3679	4.08	4.1787	3.82	3.3659	3.5769	4.0932	4.3769	4.101	3.4468	3.6568	3.9345	4.3581	4.3557	4.2493	3.4677	3.5131	4.207	3.8393	4.2184	4.8003	3.9766	3.9575	3.4423	4.9651	3.3876	4.088	4.2105	3.7547	3.5619	3.5634	5.5258	4.5739	3.9047	2.9019	4.2663	3.7501	3.9175	3.6556	3.8466	4.076	3.7545	3.8932	3.6016	4.1338	3.5593	4.3089	4.0547	2.7186	3.0888	5.3386	3.7163	3.168	3.5217	2.9575	3.5506	2.4057	3.2855	3.5088	4.3246	4.3395	4.6021	4.1888	3.9821	4.6298	4.8547	4.1855	4.7971	4.7097	4.4449	4.5543	4.4497	4.409	4.4666	5.0171	4.2935	4.5275	4.5029	3.6667	4.0324	4.652	3.8506	4.1428	4.8141	3.9553	4.4768	4.5865	4.2788	4.696	4.5488	4.3744	4.6305	4.9139	3.9436	4.1243	4.651	4.2279	4.466	4.7956	4.7566	5.2379	4.4919	5.0514	5.4036	5.7514	4.9249	5.9963	5.8558	5.5945	4.3813	5.9619	5.0477	6.232	5.5447	5.2398
8.6996	8.5737	8.5787	7.258	7.5686	7.3041	9.2047	9.3933	9.4004	6.3313	6.5465	6.1832	6.9338	6.8372	7.3643	6.2325	6.3222	6.2432	7.4645	7.8641	7.67	7.1542	7.5347	7.6483	9.5899	9.096	9.824	9.4872	7.4645	7.0209	5.25	5.2687	4.8413	6.3847	6.1892	5.8818	6.0781	5.2961	6.0281	5.9172	6.1455	6.4739	6.4966	6.3427	6.528	7.0096	7.1336	7.2015	6.6279	6.7456	6.9276	10.586	10.684	10.417	6.983	6.8626	6.6413	6.6679	6.311	6.4598	6.6759	6.078	6.5637	8.4794	8.2333	8.105	6.5127	6.5338	6.6743	5.8031	4.78	4.5406	4.676	5.2666	4.2608	4.4305	5.6389	3.9204	5.3388	5.5188	4.9772	5.3212	6.0459	6.4838	5.6862	4.7324	5.6423	5.2446	6.6308	5.4969	5.7412	5.609	5.2795	7.0765	5.4059	5.2929	9.6291	9.7456	10.083	6.748	5.9785	9.6348	9.4377	9.5857	7.4645	7.8641	8.1355	7.0887	7.852	7.3649	7.7588	7.8457	6.7213	6.7672	6.6867	7.7619	7.7282	7.719	7.7404	7.8194	7.7699	7.6444	6.3187	6.8887	6.2249	6.8497	6.4249	6.8111	6.3574	6.4161	7.7913	7.4674	7.6533	7.7925	7.9023	7.7883	7.9042	7.7587	7.8752	6.6352	7.7254	7.7712	5.4393	5.6798	6.0554	5.2972	5.205	5.3578	6.2095	5.9568	5.9412	6.4966	5.3478	6.0406	6.2712	8.7386	7.8503	8.5782	9.1475	9.5365
8.343	7.9467	8.2878	7.2467	6.9283	7.616	8.8875	8.8758	8.7825	7.7499	6.9678	7.19	6.9124	6.9819	6.6503	6.3321	6.6705	6.0757	7.2215	6.7167	6.4956	6.5758	6.6438	6.1524	8.3321	6.6823	8.6932	6.8016	7.2215	6.0099	5.9795	5.7616	6.1366	7.5546	7.7159	7.1139	7.0892	6.2264	7.3103	7.1632	6.0949	5.9685	7.007	6.4214	6.3356	5.796	5.9433	6.1394	5.9681	6.0149	6.2919	5.9798	5.9688	6.2378	5.7087	5.8217	5.7803	5.757	6.0005	5.9483	6.0572	5.8872	6.0723	5.8534	6.2369	6.3625	5.7666	6.0231	6.2616	6.0225	5.3517	5.1959	4.983	5.0986	5.2315	5.5425	4.7531	5.2824	5.9679	5.627	6.5193	5.9062	5.7499	6.439	5.3936	4.5467	5.3715	5.181	6.5754	5.8083	6.0814	5.2661	5.5257	7.1589	5.5691	6.258	5.4188	5.4726	5.6746	6.4781	6.3941	6.1611	5.8859	5.883	7.2215	6.7167	8.545	6.5938	6.6086	7.4108	8.1458	8.1229	6.3771	6.4376	6.2119	6.2125	6.0635	5.8433	8.9209	9.1925	8.9123	9.2394	7.0461	6.7258	6.9542	7.6149	8.1911	8.07	8.6975	8.2521	8.9529	9.3123	9.2068	9.1101	9.2705	9.0556	9.241	9.3495	9.1573	7.9728	9.0087	9.0399	6.9352	7.2786	6.8667	6.406	6.3917	6.4453	5.8723	6.0911	6.5368	5.9268	6.7036	5.2612	6.1758	6.5019	4.436	7.1413	6.1251	5.0448
3.6995	3.7599	3.7897	5.4965	5.0844	5.6105	4.6576	4.7832	4.6738	6.2309	5.1535	5.3911	3.9163	3.9036	4.0917	3.3413	3.312	3.4021	3.9298	3.985	4.1484	3.8628	4.0236	3.9387	3.5456	3.9546	3.4397	3.8766	3.9298	3.9792	3.3891	3.5598	3.6455	3.3445	3.2458	3.5515	3.4433	3.4929	3.5646	3.4795	3.4612	3.5644	3.5742	3.6735	3.5289	3.9116	3.655	3.7302	5.3351	5.8911	5.6274	3.9058	4.1119	3.7602	5.706	5.1767	5.0528	3.9123	3.8987	3.9076	5.9917	5.2887	5.153	3.977	3.7552	3.6399	5.1091	5.4243	5.5307	6.4255	5.9999	7.1909	7.866	7.0201	7.1881	6.256	8.4755	7.439	3.8022	3.5318	3.7785	3.9711	3.725	3.8632	3.1821	3.7237	3.186	3.4235	3.8865	3.6226	3.632	3.6746	3.5557	5.9536	5.8106	5.4427	5.3633	5.2988	5.153	7.0962	6.7174	5.5417	5.4487	5.5503	3.9298	3.985	4.2408	3.9769	3.993	4.4772	4.3254	4.0154	4.4046	4.404	4.1745	3.8855	4.1557	3.8095	3.6113	4.1087	3.828	4.132	5.023	5.0961	4.7308	4.6881	4.7499	4.45	4.7814	4.5878	4.1516	3.7168	3.9079	3.9664	4.299	3.8314	4.0054	4.2685	3.86	4.5556	4.4086	3.8286	3.7877	4.23	3.7769	4.8574	4.3747	3.6189	4.3932	5.1958	4.578	4.8022	4.9373	4.7121	4.3294	4.2268	4.4795	5.1411	4.9668	6.6869
6.0158	5.879	5.6684	4.8524	4.8503	5.1075	7.8408	7.7117	7.709	4.9557	6.7662	5.6745	8.5778	6.7096	6.7982	6.0601	7.4086	6.4394	7.3823	6.9201	7.084	6.7269	6.7857	7.1596	10.492	10.904	10.558	10.863	7.3823	6.3638	11.454	11.582	11.546	11.141	11.028	11.028	11.204	11.419	10.999	11.15	11.552	11.775	11.527	11.434	11.667	9.4755	9.6393	9.5465	7.3468	6.788	6.676	9.304	9.4245	9.3902	6.7858	6.9207	7.3629	9.1843	9.4215	9.272	6.6405	6.7298	6.9257	9.2407	9.3558	9.3852	6.9564	7.1685	6.846	9.1952	9.2325	4.8699	6.8607	7.5254	7.7924	8.6662	8.3632	7.2399	11.433	11.455	11.576	11.447	11.511	8.6104	7.9366	7.6709	8.1863	8.2028	7.6207	6.8975	6.7358	6.9176	7.1919	5.9681	7.1473	6.1008	8.8964	8.9139	8.7419	5.5529	5.5907	7.755	7.7013	7.7803	7.3823	6.9201	7.7595	6.0806	7.1847	7.9499	7.5898	7.9934	5.7057	5.6151	5.5802	5.4824	5.6679	5.688	9.1399	8.7922	8.95	9.0591	8.6038	8.2241	8.8275	7.6235	7.601	7.8312	8.1087	7.9572	8.8658	8.9184	9.0274	8.7878	9.0478	8.9577	9.2249	9.1011	9.0793	7.9932	8.9466	8.8867	10.525	10.637	10.407	6.6091	7.0966	7.3316	9.4106	9.16	9.1798	5.6616	7.0439	6.6264	8.1408	9.889	8.0252	10.267	9.4892	8.8444
7.6458	7.2444	7.2947	6.3612	6.1499	6.1953	8.1609	8.2882	8.4692	4.3136	5.1789	4.94	7.546	7.1923	8.1851	5.9223	6.5401	6.6239	7.9135	8.2918	8.1454	7.7969	7.8434	7.9958	8.8868	8.9378	9.1036	9.3398	7.9135	6.7991	9.0227	9.0667	8.841	9.0532	8.8036	8.8392	8.9686	9.0084	8.9526	9.0841	9.0235	9.3173	9.0267	9.2686	9.2389	7.7426	7.8205	7.6592	7.0793	7.3266	7.0701	7.9658	7.7067	7.8644	7.4943	6.8728	7.0565	7.7226	7.503	7.7102	7.4676	6.7879	6.9425	7.7798	7.8059	7.6604	6.8331	7.2682	7.0053	8.4974	8.5352	7.9769	8.7614	8.6428	8.5182	8.4772	7.3965	7.7568	9.1213	8.7886	8.9242	8.8191	8.8968	8.5083	8.376	8.2898	8.1469	8.2934	9.329	8.7951	8.8407	8.7692	8.8339	8.5682	8.9414	8.7303	7.78	7.6949	7.7965	9.1211	8.8363	8.0635	8.1202	8.0073	7.9135	8.2918	7.9372	7.8444	8.3243	7.6367	8.0576	8.0012	7.2998	7.3177	7.6412	7.4977	7.5694	7.5165	8.7341	8.6923	9.1044	8.8116	8.78	8.8406	8.7344	8.9925	8.6828	8.7527	8.8444	9.0065	8.9419	8.7804	8.9751	8.9051	8.8833	8.9632	8.9598	9.0134	9.121	8.7057	9.1526	9.048	8.7776	8.9828	8.7204	8.2081	7.8954	7.9657	8.8777	8.9758	8.7047	8.7241	8.9101	8.4328	7.5572	8.018	7.5317	7.9621	7.548	6.7015
6.0959	5.3331	5.776	6.4929	6.0272	5.6443	5.3438	5.5302	5.5977	5.0018	5.8056	4.6279	5.7979	5.4069	5.7395	5.8507	6.0536	6.1044	5.4992	5.5175	5.5506	5.4654	5.7224	5.4731	5.9062	6.6417	6.491	7.1023	5.4992	5.912	5.6222	5.5711	5.5547	5.3774	5.284	5.3833	5.4859	5.6638	5.3839	5.3888	5.7259	5.6624	5.622	5.6612	5.5789	6.7029	6.9526	6.8257	8.2637	8.0631	7.9544	6.7678	6.4945	6.6258	8.0735	8.1039	8.2017	6.8019	6.6493	6.6229	8.0483	8.021	7.9539	6.5204	6.5596	6.4739	7.8869	7.5362	7.8334	4.7824	4.947	4.5426	5.6463	5.6047	5.2628	4.4146	4.9007	4.2172	5.7069	5.6754	5.2942	5.7588	5.6252	5.3108	5.6864	5.8004	5.8227	5.8634	5.3822	5.4751	5.3839	5.515	5.5242	6.334	5.459	4.7361	5.2131	5.3179	5.2539	5.6557	5.4356	5.5111	5.5024	5.3978	5.4992	5.5175	6.0298	5.3951	5.4668	6.056	6.0112	5.7878	5.3438	5.5739	5.4541	5.5868	5.77	5.6944	6.2886	6.2393	6.0916	6.2337	6.4812	6.6256	6.3662	6.4682	6.2639	6.3759	6.3131	6.0853	6.2093	6.1023	6.0663	6.2414	6.1592	6.2759	6.3282	6.2172	6.3512	6.3549	6.2004	6.2175	6.3663	6.7861	6.6989	7.133	6.6353	7.0225	6.5804	6.3169	6.6455	6.3276	6.0679	6.6813	4.573	6.2757	4.276	5.0614	5.2569	5.5436
2.604	2.6623	2.8668	3.4071	3.2612	2.8535	3.6266	3.446	3.7299	3.4333	5.8889	5.0121	3.1124	2.9309	2.6996	2.2936	2.2653	2.2019	2.8809	3.031	2.7526	2.873	3.1329	2.9384	9.2921	9.6914	7.6252	8.4448	2.8809	3.0397	4.6959	4.8822	4.4503	4.4554	4.2382	4.3727	4.4907	4.4089	4.0453	4.0474	3.1628	3.7495	3.4474	3.6496	3.8363	7.8835	7.6026	7.4903	4.3783	5.1841	4.9019	8.3782	8.6104	8.5355	5.0366	4.5705	4.4542	6.6457	6.939	6.5358	5.2934	4.9157	4.0819	8.7139	8.4294	8.3771	4.5698	4.5847	4.8596	11.961	11.537	12.078	11.885	11.873	11.824	12.252	11.641	12.068	4.5542	4.4653	3.9964	4.6611	4.4915	3.4674	3.8464	3.8275	4.2515	4.0793	3.5698	3.5165	3.1038	3.3374	3.4654	11.805	11.944	11.834	10.071	9.901	9.9524	12.067	12.126	10.344	10.325	10.414	2.8809	3.031	2.928	2.9635	2.7135	2.9945	3.1204	2.7738	2.9491	2.9207	2.8701	2.7836	3.0418	2.7308	2.7776	2.4347	2.421	2.5586	2.3631	2.2817	2.2967	2.7325	2.3277	2.4536	2.7482	2.2596	2.9904	2.7547	2.6246	2.6316	2.8634	2.501	2.5944	3.2701	2.4836	2.5673	2.5841	2.4983	2.9599	3.165	2.7012	2.6412	2.7205	2.7922	3.1934	3.4083	2.7487	3.2884	2.6168	3.0218	3.369	2.8656	2.4309	3.0311	3.0424	3.8501
3.3853	2.712	2.6567	3.6174	3.7024	3.8149	5.7314	5.9594	5.9542	4.7709	4.5067	5.1937	2.8562	2.7799	2.7812	2.1564	2.3112	2.0431	2.722	2.986	2.6773	3.1188	2.797	2.9984	2.9816	2.7686	2.8005	2.6892	2.722	2.9811	2.5078	2.4271	2.4527	2.6432	2.2565	2.6713	2.405	2.5012	2.5869	2.5689	2.7385	2.6878	2.696	2.51	2.387	2.7788	2.8254	2.8561	2.6762	2.2806	2.4001	2.2083	2.5779	2.5935	2.1591	2.3816	2.4808	2.7178	2.5886	2.8828	2.2113	2.2277	2.2864	2.4061	2.8224	2.897	2.4975	2.3676	2.2853	3.6802	2.3105	3.2275	2.6537	3.1674	3.001	2.6713	4.3195	3.4818	2.321	2.5041	2.8525	3.0783	2.9314	2.884	2.6806	2.8484	2.3878	3.1756	2.2451	2.8333	2.7101	2.9604	2.8764	1.9961	2.1683	3.0575	2.4482	2.1236	1.8229	1.775	2.1345	1.7931	2.2699	2.2588	2.722	2.986	3.0797	2.8458	2.9111	3.0591	3.4629	2.8624	3.1758	3.0802	2.9896	3.3776	3.3499	3.0627	2.6648	3.3027	2.6692	2.9435	3.0115	2.5939	2.6597	3.2666	2.8344	2.7966	3.3727	2.5028	3.4689	3.2463	2.9908	3.0948	3.2977	3.3639	2.9668	3.1347	2.2177	3.0562	2.8687	2.8801	3.5026	3.7076	3.4233	4.4312	3.4389	3.5792	4.1283	4.7043	3.6179	3.7687	4.1937	4.2844	4.1145	4.1419	2.9113	4.143	3.9399	4.011
6.5848	6.6305	6.8113	4.7414	4.4282	4.281	2.9251	3.0329	2.9154	5.2583	5.2895	5.1153	6.0011	6.2471	6.3208	4.6819	5.3343	5.6916	5.6172	5.9943	6.2012	5.7445	5.9681	6.5727	3.4852	3.626	3.7513	3.77	5.6172	5.5641	1.9914	1.9899	2.1101	2.1068	2.0266	2.1114	2.1863	2.2836	1.9437	2.1324	2.3691	2.3536	2.0617	2.3819	2.0041	3.6849	3.7703	4.0896	4.8143	4.8329	4.602	3.4788	3.8833	3.536	4.7708	4.9122	4.4526	4.0871	4.1053	4.2477	4.8002	4.7027	4.8833	3.8354	3.4009	3.888	4.6819	4.6113	4.844	2.5475	1.9578	2.6019	2.2224	1.7915	2.788	2.2606	2.5866	2.625	2.2036	2.1352	2.2446	2.5537	2.4056	2.1636	2.2105	2.4001	2.2168	2.2986	2.1918	2.6091	2.3769	2.8155	2.4733	1.555	2.1908	2.492	2.1281	2.2242	2.0405	1.7833	1.9891	1.8525	2.0438	1.9238	5.6172	5.9943	7.2407	5.7856	6.3535	7.6773	7.5915	7.9735	6.2985	6.3941	6.8776	6.8036	6.4783	7.2963	3.0501	2.4311	2.4848	2.5012	2.356	2.4059	2.3698	2.4086	2.5574	2.2976	2.3947	2.4776	2.2829	2.2582	2.7541	2.9392	2.9073	2.5208	2.738	2.6023	2.1947	2.3693	2.5329	2.3699	2.0952	2.2155	2.3556	2.4936	2.52	2.5827	2.7642	2.7153	3.0634	2.9721	2.8913	3.0338	4.1099	3.9207	3.7813	2.6969	2.4351	3.6239
2.8756	2.9166	3.1434	5.2549	4.1479	4.2392	4.4215	4.5379	4.4686	2.7306	4.9215	3.7447	2.2183	2.1557	2.3208	1.8494	1.971	1.8285	2.5581	2.2719	2.3915	2.2497	2.2491	2.4033	2.5938	2.3226	2.4923	2.4759	2.5581	2.1874	2.3087	2.5014	1.9371	2.2437	2.0592	2.1961	2.125	2.0849	2.0212	1.9719	1.8844	2.6383	1.8905	1.9292	1.9638	2.7399	2.833	2.4168	2.8173	3.0494	2.9132	2.6895	2.7982	2.2617	3.0262	3.0845	3.3446	2.8754	2.818	2.8649	3.0588	3.1852	2.7689	2.6996	2.5354	2.2123	2.8023	3.1165	2.7884	2.6327	3.0878	3.0489	2.7166	2.7606	2.0862	2.9791	3.997	2.667	2.1921	2.1257	2.1154	2.3747	2.3228	2.1568	2.7217	1.8986	2.479	2.0332	3.0534	2.7874	2.6327	2.4063	2.2183	4.4036	3.0092	3.2676	3.1629	2.8963	2.5235	3.4469	3.0874	3.2007	3.2916	2.6108	2.5581	2.2719	2.3787	2.3268	2.2164	2.5613	2.6361	2.3924	2.6682	2.5607	2.6339	2.3901	2.3568	2.5309	2.0488	2.5007	2.4279	2.3985	2.5404	2.1337	2.2699	2.4924	2.2949	2.3196	2.6012	2.2108	2.3458	2.3813	2.7388	2.3845	2.5612	2.4602	2.475	2.3087	2.2662	2.2763	2.3182	2.4263	2.7307	3.8847	2.6377	4.1199	2.8468	3.8819	3.0572	3.2195	3.342	2.4742	3.0678	2.9013	3.777	2.9416	2.3353	3.0399	3.3449	3.6214
